S_TKR,S_DTE,S_ADJ_PRECLOSEPRICE,S_ADJ_OPENPRICE,S_ADJ_HIGHPRICE,S_ADJ_LOWPRICE,S_ADJ_CLOSEPRICE,S_ADJ_FACTOR,S_CLOSEPRICE,S_OPENPRICE,S_HIGHPRICE,S_LOWPRICE,S_TURNVOLUME,S_TURNAMOUNT,S_RPT_DTE,S_TOT_OPER_REV,S_NET_PROFIT_EXCL,S_TOT_ASSETS,S_TOT_LIAB,S_TOT_CUR_LIAB,S_TOT_NON_CUR_LIAB,S_TOT_RIGHTS,S_TOT_LONG_LIAB,S_TOT_MV,S_FLOAT_MV,S_PE,S_PB,S_PE_TTM,S_TOT_SHR,S_A_SHR,S_FLOAT_SHR,S_TY_TOT_OPER_REV,S_TY_NET_PROFIT_EXCL,S_P3Y_TOT_OPER_REV,S_P3Y_NET_PROFIT_EXCL,S_WEIGHT300,S_WEIGHT500,S_CITICS_INDUSTRY_L1,S_DELIST,S_STSTATE
000001.SZ,20180103,1456.43,1459.62,1473.44,1403.28,1417.1,106.308803,13.33,13.73,13.86,13.2,296249838,4006220766.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.28881583509e+11,2.25516802048e+11,10.128,1.155,9.9371,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9884,0.0,40.0,0.0,0.0
000001.SZ,20180104,1417.1,1416.03,1421.35,1395.83,1408.59,106.308803,13.25,13.32,13.37,13.13,185450948,2454543516.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.275079506e+11,2.24163362876e+11,10.0672,1.1481,9.8775,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9561,0.0,40.0,0.0,0.0
000001.SZ,20180105,1408.59,1404.34,1419.22,1397.96,1413.91,106.308803,13.3,13.21,13.35,13.15,121031272,1603289517.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.28366471168e+11,2.25009262358e+11,10.1052,1.1524,9.9148,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9464,0.0,40.0,0.0,0.0
000001.SZ,20180108,1413.91,1408.59,1412.84,1367.13,1377.76,106.308803,12.96,13.25,13.29,12.86,215862081,2806099169.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.22528531303e+11,2.19257145877e+11,9.8468,1.123,9.6613,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9477,0.0,40.0,0.0,0.0
000001.SZ,20180109,1377.76,1377.76,1403.28,1373.51,1390.52,106.308803,13.08,12.96,13.2,12.92,134434509,1754315792.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.24588980667e+11,2.21287304635e+11,9.938,1.1334,9.7507,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9187,0.0,40.0,0.0,0.0
000001.SZ,20180110,1390.52,1386.27,1434.11,1373.51,1431.98,106.308803,13.47,13.04,13.49,12.92,240327736,3196055830.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.312854411e+11,2.27885320599e+11,10.2343,1.1672,10.0415,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9207,0.0,40.0,0.0,0.0
000001.SZ,20180111,1431.98,1425.6,1444.74,1410.72,1424.54,106.308803,13.4,13.41,13.59,13.27,144387781,1937494294.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.30083512304e+11,2.26701061323e+11,10.1811,1.1611,9.9893,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.944,0.0,40.0,0.0,0.0
000001.SZ,20180112,1424.54,1429.85,1454.3,1425.6,1440.48,106.308803,13.55,13.45,13.68,13.41,135399140,1833435672.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.32659074009e+11,2.29238759771e+11,10.2951,1.1741,10.1011,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9396,0.0,40.0,0.0,0.0
000001.SZ,20180115,1440.48,1436.23,1523.41,1435.17,1509.58,106.308803,14.2,13.51,14.33,13.5,312239448,4376707088.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.43819841397e+11,2.40235453044e+11,10.789,1.2304,10.5857,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9458,0.0,40.0,0.0,0.0
000001.SZ,20180116,1509.58,1506.4,1528.72,1490.45,1509.58,106.308803,14.2,14.17,14.38,14.02,244454900,3479177087.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.43819841397e+11,2.40235453044e+11,10.789,1.2304,10.5857,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9911,0.0,40.0,0.0,0.0
000001.SZ,20180117,1509.58,1523.41,1573.37,1509.58,1512.77,106.308803,14.23,14.33,14.8,14.2,265629401,3849312882.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.44334953738e+11,2.40742992734e+11,10.8118,1.233,10.608,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9833,0.0,40.0,0.0,0.0
000001.SZ,20180118,1512.77,1530.85,1564.87,1518.09,1564.87,106.308803,14.72,14.4,14.72,14.28,214802680,3120455742.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.52748455308e+11,2.49032807663e+11,11.1841,1.2755,10.9733,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9878,0.0,40.0,0.0,0.0
000001.SZ,20180119,1564.87,1573.37,1608.45,1560.61,1573.37,106.308803,14.8,14.8,15.13,14.68,257114669,3832857440.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.54122088217e+11,2.50386246835e+11,11.2448,1.2824,11.033,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,1.0163,0.0,40.0,0.0,0.0
000001.SZ,20180122,1573.37,1552.11,1588.25,1534.04,1535.1,106.308803,14.44,14.6,14.94,14.43,207386714,3032799070.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.47940740125e+11,2.4429577056e+11,10.9713,1.2512,10.7646,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,1.0184,0.0,40.0,0.0,0.0
000001.SZ,20180123,1535.1,1526.59,1584.0,1523.41,1557.42,106.308803,14.65,14.36,14.9,14.33,238879170,3492462005.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.51546526512e+11,2.47848548387e+11,11.1309,1.2694,10.9211,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9819,0.0,40.0,0.0,0.0
000001.SZ,20180124,1557.42,1558.49,1603.14,1541.48,1556.36,106.308803,14.64,14.66,15.08,14.5,259129212,3838734922.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.51374822398e+11,2.47679368491e+11,11.1233,1.2686,10.9137,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9858,0.0,40.0,0.0,0.0
000001.SZ,20180125,1556.36,1536.16,1538.29,1488.32,1509.58,106.308803,14.2,14.45,14.47,14.0,236998459,3360822344.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.43819841397e+11,2.40235453044e+11,10.789,1.2304,10.5857,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9835,0.0,40.0,0.0,0.0
000001.SZ,20180126,1509.58,1507.46,1524.47,1490.45,1493.64,106.308803,14.05,14.18,14.34,14.02,203298865,2885104627.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.41244279692e+11,2.37697754597e+11,10.675,1.2174,10.4739,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9595,0.0,40.0,0.0,0.0
000001.SZ,20180129,1493.64,1493.64,1514.9,1445.8,1460.68,106.308803,13.74,14.05,14.25,13.6,209054668,2911452095.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.35921452169e+11,2.32453177805e+11,10.4395,1.1906,10.2428,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9457,0.0,40.0,0.0,0.0
000001.SZ,20180130,1460.68,1456.43,1471.31,1440.48,1451.12,106.308803,13.65,13.7,13.84,13.55,109473986,1497708872.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.34376115146e+11,2.30930558736e+11,10.3711,1.1828,10.1757,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9425,0.0,40.0,0.0,0.0
000001.SZ,20180131,1451.12,1445.8,1493.64,1438.36,1493.64,106.308803,14.05,13.6,14.05,13.53,174772914,2423104767.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.41244279692e+11,2.37697754597e+11,10.675,1.2174,10.4739,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9464,0.0,40.0,0.0,0.0
000001.SZ,20180201,1493.64,1483.01,1520.22,1471.31,1491.51,106.308803,14.03,13.95,14.3,13.84,200561475,2821583609.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.40900871465e+11,2.37359394804e+11,10.6598,1.2157,10.4589,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9696,0.0,40.0,0.0,0.0
000001.SZ,20180202,1491.51,1478.76,1498.95,1448.99,1493.64,106.308803,14.05,13.91,14.1,13.63,117651271,1637619618.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.41244279692e+11,2.37697754597e+11,10.675,1.2174,10.4739,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9747,0.0,40.0,0.0,0.0
000001.SZ,20180205,1493.64,1467.06,1548.92,1459.62,1546.79,106.308803,14.55,13.8,14.57,13.73,233199790,3326355314.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.49829485375e+11,2.46156749422e+11,11.0549,1.2608,10.8466,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9703,0.0,40.0,0.0,0.0
000001.SZ,20180206,1546.79,1512.77,1523.41,1480.88,1488.32,106.308803,14.0,14.23,14.33,13.93,258287204,3641294710.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.40385759124e+11,2.36851855114e+11,10.637,1.2131,10.4366,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,1.0042,0.0,40.0,0.0,0.0
000001.SZ,20180207,1488.32,1511.71,1520.22,1356.5,1373.51,106.308803,12.92,14.22,14.3,12.76,334571697,4521586590.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.21841714849e+11,2.18580426291e+11,9.8164,1.1195,9.6315,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9954,0.0,40.0,0.0,0.0
000001.SZ,20180208,1373.51,1363.94,1373.51,1332.05,1333.11,106.308803,12.54,12.83,12.92,12.53,213781506,2711464886.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.1531695853e+11,2.12151590224e+11,9.5277,1.0866,9.3482,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9409,0.0,40.0,0.0,0.0
000001.SZ,20180209,1333.11,1284.21,1284.21,1209.79,1242.75,106.308803,11.69,12.08,12.08,11.38,282494975,3308553501.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.00722108869e+11,1.9777129902e+11,8.8819,1.0129,8.7145,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.922,0.0,40.0,0.0,0.0
000001.SZ,20180212,1242.75,1252.32,1258.7,1228.93,1245.94,106.308803,11.72,11.78,11.84,11.56,122878244,1439644312.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.0123722121e+11,1.9827883871e+11,8.9047,1.0155,8.7369,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8979,0.0,40.0,0.0,0.0
000001.SZ,20180213,1245.94,1261.89,1298.03,1258.7,1269.33,106.308803,11.94,11.87,12.21,11.84,129817869,1562420005.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.0501471171e+11,2.02000796433e+11,9.0718,1.0346,8.9009,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8887,0.0,40.0,0.0,0.0
000001.SZ,20180214,1269.33,1271.45,1278.89,1250.19,1275.71,106.308803,12.0,11.96,12.03,11.76,86419024,1030474410.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.06044936392e+11,2.03015875812e+11,9.1174,1.0398,8.9456,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8949,0.0,40.0,0.0,0.0
000001.SZ,20180222,1275.71,1302.28,1332.05,1302.28,1324.61,106.308803,12.46,12.25,12.53,12.25,126840607,1573562575.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.1394332562e+11,2.10798151051e+11,9.4669,1.0797,9.2886,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8924,0.0,40.0,0.0,0.0
000001.SZ,20180223,1324.61,1337.36,1359.69,1323.54,1340.55,106.308803,12.61,12.58,12.79,12.45,101366320,1278185721.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.16518887325e+11,2.13335849499e+11,9.5809,1.0927,9.4004,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.907,0.0,40.0,0.0,0.0
000001.SZ,20180226,1340.55,1357.56,1366.07,1323.54,1342.68,106.308803,12.63,12.77,12.85,12.45,104575874,1318960463.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.16862295553e+11,2.13674209292e+11,9.5961,1.0944,9.4153,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9137,0.0,40.0,0.0,0.0
000001.SZ,20180227,1342.68,1343.74,1350.12,1295.9,1305.47,106.308803,12.28,12.64,12.7,12.19,128586906,1590018492.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.10852651574e+11,2.07752912914e+11,9.3302,1.0641,9.1544,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.9047,0.0,40.0,0.0,0.0
000001.SZ,20180228,1305.47,1286.34,1295.9,1268.26,1281.02,106.308803,12.05,12.1,12.19,11.93,121414559,1463313702.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.0690345696e+11,2.03861775295e+11,9.1554,1.0441,8.9829,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8925,0.0,40.0,0.0,0.0
000001.SZ,20180301,1281.02,1267.2,1291.65,1265.07,1279.96,106.308803,12.04,11.92,12.15,11.9,88695718,1069354491.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.06731752847e+11,2.03692595398e+11,9.1478,1.0433,8.9755,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8835,0.0,40.0,0.0,0.0
000001.SZ,20180302,1279.96,1267.2,1279.96,1259.76,1270.39,106.308803,11.95,11.92,12.04,11.85,66312416,791736473.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.05186415824e+11,2.02169976329e+11,9.0794,1.0355,8.9084,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8772,0.0,40.0,0.0,0.0
000001.SZ,20180305,1270.39,1268.26,1284.21,1254.44,1260.82,106.308803,11.86,11.93,12.08,11.8,75418313,897244265.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.03641078801e+11,2.00647357261e+11,9.0111,1.0277,8.8413,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8777,0.0,40.0,0.0,0.0
000001.SZ,20180306,1260.82,1270.39,1287.4,1251.25,1286.34,106.308803,12.1,11.95,12.11,11.77,115016249,1373438382.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.07761977529e+11,2.04707674777e+11,9.1934,1.0485,9.0202,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8709,0.0,40.0,0.0,0.0
000001.SZ,20180307,1286.34,1291.65,1311.85,1279.96,1281.02,106.308803,12.05,12.15,12.34,12.04,142757032,1744085270.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.0690345696e+11,2.03861775295e+11,9.1554,1.0441,8.9829,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8779,0.0,40.0,0.0,0.0
000001.SZ,20180308,1281.02,1281.02,1291.65,1270.39,1287.4,106.308803,12.11,12.05,12.15,11.95,68975503,832153697.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.07933681642e+11,2.04876854674e+11,9.201,1.0493,9.0276,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8808,0.0,40.0,0.0,0.0
000001.SZ,20180309,1287.4,1291.65,1296.97,1273.58,1285.27,106.308803,12.09,12.15,12.2,11.98,94387697,1139043574.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.07590273415e+11,2.04538494881e+11,9.1858,1.0476,9.0127,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8763,0.0,40.0,0.0,0.0
000001.SZ,20180312,1285.27,1291.65,1293.78,1270.39,1278.89,106.308803,12.03,12.15,12.17,11.95,126870132,1526643478.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.06560048733e+11,2.03523415502e+11,9.1402,1.0424,8.968,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8682,0.0,40.0,0.0,0.0
000001.SZ,20180313,1278.89,1279.96,1299.09,1275.71,1277.83,106.308803,12.02,12.04,12.22,12.0,108226732,1309543466.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.06388344619e+11,2.03354235605e+11,9.1326,1.0415,8.9605,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8599,0.0,40.0,0.0,0.0
000001.SZ,20180314,1277.83,1273.58,1275.71,1257.63,1267.2,106.308803,11.92,11.98,12.0,11.83,63559413,757090756.0,20170930.0,79833000000.0,19153000000.0,3.137481e+12,2.91937e+12,,,2.18111e+11,,2.04671303483e+11,2.0166243664e+11,9.0567,1.0329,8.886,17170411366.0,16917989651.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8669,0.0,40.0,0.0,0.0
000001.SZ,20180315,1267.2,1253.38,1259.76,1239.56,1244.88,106.308803,11.71,11.79,11.85,11.66,115569473,1356878634.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,2.01065517096e+11,1.98109585286e+11,8.6707,0.9949,8.6707,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8634,0.0,40.0,0.0,0.0
000001.SZ,20180316,1244.88,1245.94,1259.76,1237.43,1237.43,106.308803,11.64,11.72,11.85,11.64,96298338,1130784170.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.998635883e+11,1.9692532645e+11,8.6189,0.9889,8.6189,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8435,0.0,40.0,0.0,0.0
000001.SZ,20180319,1237.43,1239.56,1258.7,1234.25,1257.63,106.308803,11.83,11.66,11.84,11.61,80853872,947664744.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,2.0312596646e+11,2.00139743291e+11,8.7596,1.0051,8.7596,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8467,0.0,40.0,0.0,0.0
000001.SZ,20180320,1257.63,1248.07,1262.95,1245.94,1256.57,106.308803,11.82,11.74,11.88,11.72,77615002,916858475.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,2.02954262346e+11,1.99970563457e+11,8.7522,1.0042,8.7522,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8567,0.0,40.0,0.0,0.0
000001.SZ,20180321,1256.57,1270.39,1288.46,1259.76,1265.07,106.308803,11.9,11.95,12.12,11.85,144510951,1736437401.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,2.04327895255e+11,2.01324002127e+11,8.8114,1.011,8.8114,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8553,0.0,40.0,0.0,0.0
000001.SZ,20180322,1265.07,1265.07,1272.52,1235.31,1239.56,106.308803,11.66,11.9,11.97,11.62,98427842,1155741055.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,2.00206996528e+11,1.97263686118e+11,8.6337,0.9906,8.6337,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8646,0.0,40.0,0.0,0.0
000001.SZ,20180323,1239.56,1195.97,1206.6,1160.89,1205.54,106.308803,11.34,11.25,11.35,10.92,182569075,2037734400.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.9471246489e+11,1.91849931438e+11,8.3968,0.9634,8.3968,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8557,0.0,40.0,0.0,0.0
000001.SZ,20180326,1205.54,1185.34,1190.66,1154.51,1161.96,106.308803,10.93,11.15,11.2,10.86,138359851,1519435011.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.8767259623e+11,1.84913558256e+11,8.0932,0.9286,8.0932,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8568,0.0,40.0,0.0,0.0
000001.SZ,20180327,1161.96,1180.03,1187.47,1154.51,1163.02,106.308803,10.94,11.1,11.17,10.86,110393361,1213989931.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.87844300344e+11,1.8508273809e+11,8.1006,0.9295,8.1006,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8312,0.0,40.0,0.0,0.0
000001.SZ,20180328,1163.02,1153.45,1184.28,1147.07,1157.7,106.308803,10.89,10.85,11.14,10.79,109902339,1201023442.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.86985779776e+11,1.84236838921e+11,8.0636,0.9252,8.0636,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8249,0.0,40.0,0.0,0.0
000001.SZ,20180329,1157.7,1160.89,1187.47,1121.56,1174.71,106.308803,11.05,10.92,11.17,10.55,133060238,1445281829.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.89733045594e+11,1.86943716261e+11,8.182,0.9388,8.182,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8363,0.0,40.0,0.0,0.0
000001.SZ,20180330,1174.71,1173.65,1174.71,1156.64,1158.77,106.308803,10.9,11.04,11.05,10.88,75217368,823438180.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.87157483889e+11,1.84406018755e+11,8.071,0.9261,8.071,17170411366.0,16917983372.0,7610281784.0,1.07715e+11,22599000000.0,52189000000.0,15231000000.0,0.8374,0.0,40.0,0.0,0.0
000001.SZ,20180402,1158.77,1155.58,1168.33,1137.5,1138.57,106.308803,10.71,10.87,10.99,10.7,110931643,1200911980.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.8389510573e+11,1.81191601914e+11,7.9303,0.9099,7.9303,17170411366.0,16917983372.0,7610281784.0,1.05786e+11,23189000000.0,73407000000.0,19802000000.0,0.8251,0.0,40.0,0.0,0.0
000001.SZ,20180403,1138.57,1126.87,1134.31,1117.31,1122.62,106.308803,10.56,10.6,10.67,10.51,89074565,942237800.0,20171231.0,1.05786e+11,23189000000.0,3.248474e+12,3.02642e+12,,,2.22054e+11,,1.81319544025e+11,1.78653904408e+11,7.8192,0.8972,7.8192,17170411366.0,16917983372.0,7610281784.0,1.05786e+11,23189000000.0,73407000000.0,19802000000.0,0.8131,0.0,40.0,0.0,0.0
